date,covid restriction,school district,county,state,presidential results,notes,fips_code,subregion
9/24/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
9/25/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
9/26/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
9/27/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
9/28/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
9/29/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
9/30/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/1/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/2/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/3/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/4/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/5/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/6/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/7/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/8/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/9/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/10/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/11/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/12/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/13/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/14/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/15/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/16/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/17/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/18/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/19/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/20/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/21/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/22/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/23/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/24/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/25/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/26/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/27/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/28/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/29/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/30/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
10/31/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/1/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/2/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/3/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/4/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/5/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/6/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/7/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/8/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/9/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/10/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/11/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/12/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/13/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/14/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/15/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/16/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/17/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/18/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
11/19/20,-1,Taylor County School District,Taylor,Georgia,Trump,,,
8/11/20,1,Goshen Community Schools,Elkhart,Indiana,Trump,,18039,elkhart
8/12/20,1,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/13/20,1,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/14/20,1,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/15/20,1,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/16/20,1,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/17/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/18/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/19/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/20/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/21/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/22/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/23/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/24/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/25/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/26/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/27/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/28/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/29/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/30/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
8/31/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/1/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/2/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/3/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/4/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/5/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/6/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/7/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/8/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/9/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/10/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/11/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/12/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/13/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/14/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/15/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/16/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/17/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/18/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/19/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/20/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/21/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/22/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/23/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/24/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/25/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/26/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/27/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/28/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/29/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/30/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/1/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/2/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/3/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/4/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/5/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/6/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/7/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/8/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/9/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/10/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/11/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/12/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/13/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/14/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/15/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/16/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/17/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/18/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/19/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/20/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/21/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/22/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/23/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/24/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/25/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/26/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/27/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/28/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/29/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/30/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
10/31/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/1/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/2/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/3/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/4/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/5/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/6/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/7/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/8/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/9/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/10/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/11/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/12/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/13/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/14/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/15/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/16/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/17/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/18/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
11/19/20,0,Goshen Community Schools,Elkhart,Indiana,Trump,,,
9/8/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,26093,livingston
9/9/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/10/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/11/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/12/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/13/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/14/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/15/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/16/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/17/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/18/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/19/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/20/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/21/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/22/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/23/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/24/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/25/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/26/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/27/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/28/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/29/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/30/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/1/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/2/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/3/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/4/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/5/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/6/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/7/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/8/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/9/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/10/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/11/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/12/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/13/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/14/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/15/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/16/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/17/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/18/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/19/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/20/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/21/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/22/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/23/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/24/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/25/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/26/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/27/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/28/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/29/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/30/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
10/31/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/1/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/2/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/3/20,1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/4/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/5/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/6/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/7/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/8/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/9/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/10/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/11/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/12/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/13/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/14/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/15/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/16/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/17/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/18/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
11/19/20,-1,Brighton Area Schools,Livingston,Michigan,Trump,,,
9/1/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,26017,bay
9/2/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/3/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/4/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/5/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/6/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/7/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/8/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/9/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/10/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/11/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/12/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/13/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/14/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/15/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/16/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/17/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/18/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/19/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/20/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/21/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/22/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/23/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/24/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/25/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/26/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/27/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/28/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/29/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
9/30/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
10/1/20,0,Pinconning Area Schools,Bay,Michigan,Trump,,,
